product_id,customer_id,customer_name,rating,title,content,thank_count,created_at
161002084,21903677,Khuat Thanh Nam,5,Cực kì hài lòng,sản phẩm có lỗi và shop hỗ trợ bảo hành nhanh chóng,0,1743557492
161002084,15915021,Nguyễn Đức Chính,1,Rất không hài lòng,"Tôi đặt 02 cái bồn ngâm chân mà chỉ nhận được 01 cái. Hiện đang yêu cầu tiki bổ sung thêm. 
Đề nghị shop kiểm tra hàng kỹ trước khi đóng gói.",0,1662992928
161002084,22738093,Hoang Nam,5,Cực kì hài lòng,"Mới đặt hôm trước hôm sau nhận hàng luôn, rất ưng ý. Mình mới cho nước dùng thử thấy rất thích, máy này dùng tối trước khi đi ngủ là quá chuẩn luôn. Gía cả phải chăng mà có đủ chức năng + gấp gọn nên rất hài lòng.",7,1649217047
161002084,11604468,Pham tien,4,Hài lòng,"chậu hoạt động tốt, tuy nhiên thiếu hướng dẫn sử dụng cụ thể nên khi massage chân lâu sẽ bị rộp da...",0,1674875828
161002084,10792913,Ky bui quy,4,Hài lòng,,0,1733892000
161002084,9870867,Felix Chung,5,Cực kì hài lòng,,0,1732265159
161002084,15385186,Nguyen Thi Thu Thủy,5,Cực kì hài lòng,,0,1728347096
161002084,1699627,Thủy Tiên,5,Cực kì hài lòng,"Mua cho bố mẹ, sài rất thích hy vọng bền dùng được lâu dài",0,1703596139
161002084,27443199,loan nguyen,1,Rất không hài lòng,Máy giao bị thiếu 1 quả tròn màu vàng,0,1698419762
161002084,15715824,Trần Biên,5,Cực kì hài lòng,"Máy hoạt động êm , tốt ...",0,1698154360
161002084,16997004,Vũ Minh Hường,4,Hài lòng,Cho mình hỏi vòng tròn đen kia ko xoay và cũng ko phun nước à bạn,0,1683723600
161002084,22133635,Hồng Thắng,5,Cực kì hài lòng,,0,1713660001
161002084,8467464,Nguyễn Thành Khoa,5,Cực kì hài lòng,,0,1711452738
161002084,6434682,Ducthanh Tran,5,Cực kì hài lòng,"Đóng gói cẩn thận ,giao hàng nhanh , mới dùng thử thấy ok , độ bền thì còn phải chờ , tặng shop 5 sao .",2,1668512368
161002084,12138183,Vũ Thị Thanh Hiền,5,Cực kì hài lòng,,0,1706842365
161002084,9166094,Nguyễn Thị Mỹ Diệu,5,Cực kì hài lòng,"sang, xịn, mịn, nên mua mọi người ơi, bảo về sk.",4,1657521478
161002084,28161506,Phạm Ngọc Ninh,4,Hài lòng,tôi sd cũng thấy tiện ích,0,1695107955
161002084,9873549,Trần thế khoa,5,Cực kì hài lòng,,0,1704619712
161002084,8559325,Vũ Văn Hảo,5,Cực kì hài lòng,Sản phẩm rất hữu ích. 10 sao luôn,0,1688093829
161002084,27261220,Minh Thu,5,Cực kì hài lòng,"sản phẩm chính hãng, đóng gói rất cẩn thận, dùng rất thích luôn, phù hợp cho cả gia đình",4,1649389940
161002084,495238,Huy Đặng Quốc,5,Cực kì hài lòng,,0,1696432388
161002084,13725891,Vũ Thủy,5,Cực kì hài lòng,,0,1696087533
161002084,15241305,Le bao quoc,5,Cực kì hài lòng,,0,1694748710
161002084,15215429,Kiều Mỹ Phượng,5,Cực kì hài lòng,"Giao hàng nhanh, hoạt động tốt",0,1681627174
161002084,5086212,Tu Thi Cam Truc,5,Cực kì hài lòng,Máy hoạt động êm,2,1671096799
161002084,12996723,Hiếu Thuận,5,Cực kì hài lòng,,0,1690855274
161002084,28028094,phan chanh truc,5,Cực kì hài lòng,"Máy dùng tốt,  nên mua",0,1678138171
161002084,19643297,Thanh Thuan,5,Cực kì hài lòng,ok,0,1685546155
